PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANNO;MES;DIA;H01;H02;H03;H04;H05;H06;H07;H08;H09;H10;H11;H12;H13;H14;H15;H16;H17;H18;H19;H20;H21;H22;H23;H24
10;37;1;30;10037001_30_59;2014;8;7;0.53;0.52;0.58;0.55;0.54;0.54;0.6;0.6;0.52;0.51;0.49;0.47;0.47;0.46;0.45;0.46;0.46;0.45;0.46;0.49;0.52;0.49;0.48;0.48
10;37;1;30;10037001_30_59;2014;1;31;0.72;0.74;0.76;0.77;0.72;0.73;0.69;0.69;0.71;0.7;0.71;0.75;0.79;0.74;0.75;0.8;0.77;0.78;0.73;0.74;0.72;0.74;0.75;0.77
10;37;1;30;10037001_30_59;2014;1;4;0.02;0.02;0.02;0.02;0.02;0.01;0.02;0.02;0.01;0.02;;;;;;;;;;;;;;
10;37;1;30;10037001_30_59;2014;8;2;0.53;0.55;0.53;0.52;0.51;0.51;0.5;0.51;0.49;0.48;0.48;0.47;0.47;0.46;0.47;0.51;0.46;0.47;0.47;0.48;0.49;0.48;0.48;0.48
10;37;1;30;10037001_30_59;2014;7;4;0.48;0.48;0.49;0.5;0.52;0.54;0.59;0.63;0.51;0.51;0.48;0.5;0.51;0.51;0.51;0.5;0.49;0.49;0.49;0.49;0.54;0.63;0.57;0.57
10;37;1;30;10037001_30_59;2014;4;22;0.01;0.01;0.02;0.02;0.01;0.02;0.04;0.04;0.03;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.01;0.01;0.01;0.02
10;37;1;30;10037001_30_59;2014;4;4;0.06;0.06;0.06;0.06;0.05;0.05;0.05;0.06;0.06;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.05;0.04;0.04;0.03;0.04
10;37;1;30;10037001_30_59;2014;7;28;0.59;0.63;0.63;0.62;0.62;0.64;0.65;0.69;0.64;0.63;0.62;0.62;0.65;0.64;0.6;0.57;0.55;0.54;0.57;0.58;0.6;0.57;0.55;0.54
10;37;1;30;10037001_30_59;2014;5;29;0.58;0.58;0.6;0.66;0.62;0.64;0.64;0.61;0.6;0.56;0.52;0.51;0.49;0.48;0.48;0.49;0.49;0.5;0.5;0.5;0.49;0.51;0.52;0.5
10;37;1;30;10037001_30_59;2014;5;17;0.02;0.01;0.01;0.02;0.02;0.02;0.04;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02;0.01
10;37;1;30;10037001_30_59;2014;3;23;0.07;0.06;0.07;0.07;0.06;0.07;0.07;0.07;0.06;0.06;0.06;0.06;0.06;0.06;0.05;0.05;0.05;0.05;0.05;0.08;0.1;0.1;0.08;0.08
10;37;1;30;10037001_30_59;2014;10;3;0.54;0.55;0.55;0.53;0.56;0.58;0.71;0.81;0.68;0.61;0.59;0.56;0.54;0.55;0.55;0.53;0.52;0.51;0.63;0.71;0.66;0.57;0.55;0.56
10;37;1;30;10037001_30_59;2014;6;13;0.48;0.48;0.48;0.48;0.49;0.51;0.63;0.52;0.53;0.57;0.54;0.5;0.49;0.49;0.48;0.48;0.48;0.48;0.48;0.48;0.49;0.6;0.55;0.56
10;37;1;30;10037001_30_59;2014;1;3;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.03;0.03;0.02;0.01;0.02;0.03;0.02;0.02;0.02;0.02;0.03;0.03;0.02;0.02
10;37;1;30;10037001_30_59;2014;3;12;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.09;0.15;0.2;0.21;0.22;0.2;0.2;0.21;0.22;0.24;0.25;0.24;0.21;0.18
10;37;1;30;10037001_30_59;2014;7;27;0.55;0.57;0.58;0.58;0.62;0.63;0.62;0.64;0.61;0.57;0.55;0.54;0.52;0.52;0.5;0.5;0.5;0.5;0.5;0.53;0.62;0.66;0.58;0.58
10;37;1;30;10037001_30_59;2014;2;25;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
10;37;1;30;10037001_30_59;2014;8;6;0.57;0.59;0.6;0.59;0.62;0.69;0.65;0.65;0.58;0.56;0.54;0.53;0.5;0.48;0.47;0.47;0.46;0.46;0.46;0.59;0.5;0.49;0.52;0.53
10;37;1;30;10037001_30_59;2014;6;30;0.55;0.54;0.54;0.57;0.51;0.51;0.6;0.58;0.52;0.51;0.54;0.52;0.49;0.48;0.48;0.48;0.49;0.49;0.5;0.5;0.49;0.48;0.48;0.47
10;37;1;30;10037001_30_59;2014;4;3;0.03;0.03;0.03;0.03;0.04;0.04;0.04;0.05;0.05;0.04;0.05;0.05;0.04;0.04;0.03;0.04;0.03;0.04;0.05;0.05;0.05;0.05;0.06;0.05
10;37;1;30;10037001_30_59;2014;6;25;0.53;0.57;0.58;0.57;0.59;0.62;0.69;0.71;0.72;0.64;0.53;0.52;0.52;0.51;0.5;0.51;0.54;0.58;0.6;0.55;0.55;0.55;0.62;0.62
10;37;1;30;10037001_30_59;2014;2;22;0.08;0.08;0.08;0.08;0.07;0.07;0.08;0.07;0.08;0.08;0.09;0.09;0.09;0.09;0.09;0.09;0.1;0.1;0.13;0.07;0.05;0.01;0.06;0.04
10;37;1;30;10037001_30_59;2014;10;2;0.54;0.55;0.55;0.55;0.55;0.56;0.56;0.57;0.57;0.56;0.56;0.55;0.53;0.53;0.52;0.53;0.53;0.53;0.53;0.66;0.65;0.55;0.53;0.53
10;37;1;30;10037001_30_59;2014;6;4;0.55;0.57;0.6;0.59;0.59;0.61;0.69;0.64;0.57;0.55;0.56;0.52;0.52;0.51;0.5;0.5;0.51;0.51;0.52;0.54;0.55;0.56;0.55;0.52
10;37;1;30;10037001_30_59;2014;1;30;0.67;0.7;0.7;0.74;0.74;0.72;0.67;0.65;0.65;0.65;0.7;0.72;0.74;0.76;0.77;0.79;0.77;0.79;0.75;0.76;0.74;0.73;0.75;0.74
10;37;1;30;10037001_30_59;2014;3;9;0.1;0.11;0.1;0.09;0.07;0.08;0.08;0.09;0.09;0.09;0.09;0.04;0.01;0.01;0.01;0.01;0.01;0.01;0.08;0.15;0.14;0.12;0.1;0.01
10;37;1;30;10037001_30_59;2014;6;10;0.49;0.49;0.49;0.5;0.51;0.52;0.52;0.52;0.52;0.51;0.5;0.49;0.49;0.49;0.48;0.48;0.48;0.48;0.49;0.49;0.52;0.61;0.56;0.51
10;37;1;30;10037001_30_59;2014;5;14;0.02;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
10;37;1;30;10037001_30_59;2014;5;31;0.53;0.53;0.5;0.51;0.49;0.56;0.64;0.57;0.52;0.5;0.51;0.5;0.52;0.52;0.52;0.51;0.5;0.51;0.52;0.53;0.53;0.52;0.54;0.6
10;37;1;30;10037001_30_59;2014;1;29;0.72;0.71;0.75;0.73;0.75;0.75;0.69;0.7;0.68;0.73;0.74;0.7;0.7;0.73;0.75;0.75;0.75;0.78;0.76;0.75;0.71;0.72;0.71;0.66
10;37;1;30;10037001_30_59;2014;4;25;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.04;0.06;0.04;0.03;0.03;0.02;0.02;0.03;0.02;0.02;0.02;0.03;0.03;0.04;0.03;0.03;0.03
10;37;1;30;10037001_30_59;2014;8;28;0.51;0.51;0.53;0.54;0.56;0.58;0.87;0.87;0.7;0.57;0.63;0.6;0.49;0.46;0.45;0.45;0.45;0.46;0.47;0.48;0.5;0.51;0.52;0.51
10;37;1;30;10037001_30_59;2014;5;20;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.03;;;;0.62;0.6;0.59;0.56;0.59;0.59;0.56;0.55;0.59;0.53;0.53;0.52;0.52
10;37;1;30;10037001_30_59;2014;7;22;0.46;0.48;0.56;0.48;0.47;0.49;0.62;0.57;0.5;0.48;0.47;0.47;0.48;0.49;0.48;0.48;0.48;0.47;0.47;0.47;0.52;0.56;0.56;0.57
10;37;1;30;10037001_30_59;2014;8;11;0.48;0.47;0.47;0.48;0.51;0.53;0.52;0.57;0.53;0.5;0.5;0.5;0.49;0.49;0.49;0.49;0.5;0.52;0.53;0.57;0.61;0.58;0.57;0.57
10;37;1;30;10037001_30_59;2014;7;23;0.55;0.55;0.56;0.56;0.56;0.6;0.65;0.68;0.67;0.62;0.6;0.55;0.53;0.53;0.49;0.49;0.49;0.5;0.51;0.5;0.52;0.54;0.54;0.53
10;37;1;30;10037001_30_59;2014;5;6;0.02;0.02;0.02;0.01;0.01;0.01;0.01;0.03;0.03;0.02;0.02;0.02;0.02;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.03
10;37;1;30;10037001_30_59;2014;1;28;0.69;0.72;0.69;0.7;0.71;0.7;0.7;0.7;0.7;0.69;0.72;0.74;0.71;0.7;0.71;0.67;0.71;0.67;0.67;0.65;0.65;0.68;0.73;0.72
10;37;1;30;10037001_30_59;2014;7;18;0.52;0.5;0.5;0.51;0.5;0.49;0.5;0.51;0.5;0.48;0.48;0.47;0.47;0.46;0.45;0.45;0.46;0.47;0.47;0.47;0.49;0.48;0.47;0.47
10;37;1;30;10037001_30_59;2014;10;14;0.57;0.57;0.59;0.58;0.58;0.59;0.65;0.69;0.68;0.62;0.58;0.59;0.57;0.51;0.56;0.56;0.57;0.62;0.72;0.73;0.73;0.59;0.58;0.6
10;37;1;30;10037001_30_59;2014;7;6;0.45;0.45;0.46;0.46;0.46;0.45;0.45;0.46;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.45;0.46;0.46;0.46;0.46;0.47;0.47;0.5;0.51
10;37;1;30;10037001_30_59;2014;3;8;0.11;0.09;0.09;0.08;0.08;0.08;0.06;0.05;0.09;0.09;0.1;0.11;0.1;0.01;0.01;0.01;0.01;0.01;0.01;0.13;0.13;0.11;0.11;0.1
10;37;1;30;10037001_30_59;2014;5;22;0.56;0.56;0.56;0.56;0.57;0.58;0.6;0.6;0.59;0.58;0.57;0.56;0.61;0.56;0.56;0.56;0.55;0.58;0.59;0.59;0.61;0.59;0.6;0.61
10;37;1;30;10037001_30_59;2014;7;21;0.55;0.53;0.53;0.53;0.54;0.59;0.68;0.57;0.52;0.48;0.47;0.47;0.47;0.47;0.47;0.48;0.48;0.47;0.47;0.46;0.51;0.52;0.49;0.48
10;37;1;30;10037001_30_59;2014;5;9;0.04;0.03;0.03;0.03;0.03;0.03;0.03;0.04;0.02;0.02;0.02;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.05;0.03;0.03;0.03;0.03
10;37;1;30;10037001_30_59;2014;4;16;0.03;0.03;0.02;0.03;0.03;0.03;0.05;0.05;0.03;0.03;0.03;0.03;0.04;0.03;0.02;0.02;0.02;0.08;0.11;0.06;0.04;0.04;0.04;0.03
10;37;1;30;10037001_30_59;2014;4;8;0.02;0.02;0.02;0.02;0.02;0.02;0.04;0.06;0.09;0.04;0.03;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.03;0.03;0.01;0.01;0.01
10;37;1;30;10037001_30_59;2014;9;3;0.61;0.63;0.63;0.62;0.61;0.68;0.75;0.7;0.72;0.69;0.58;0.51;0.49;0.48;0.49;0.48;0.47;0.48;0.49;0.52;0.56;0.56;0.54;0.52
10;37;1;30;10037001_30_59;2014;8;1;0.58;0.6;0.59;0.62;0.62;0.62;0.61;0.59;0.6;0.55;0.54;0.53;0.52;0.54;0.52;0.53;0.54;0.53;0.55;0.55;0.52;0.52;0.51;0.52
10;37;1;30;10037001_30_59;2014;5;27;0.6;0.62;0.62;0.64;0.65;0.68;0.77;0.82;0.79;0.73;0.67;0.66;0.63;0.61;0.6;0.6;0.58;0.55;0.53;0.53;0.52;0.5;0.52;0.52
10;37;1;30;10037001_30_59;2014;5;2;0.02;0.01;0.01;0.01;0.01;0.01;0.33;0.14;0.02;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.02;0.02
10;148;1;30;10148001_30_59;2014;7;1;0.03;0.01;0.07;0.1;0.04;0.03;0.06;0.01;0.01;0.01;0.01;0.06;0.01;0.01;0.01;0.06;0.04;0.06;0.01;0.08;0.17;0.04;0.01;0.01
10;148;1;30;10148001_30_59;2014;5;17;0.19;0.2;0.2;0.18;0.16;0.17;0.17;0.19;0.18;0.18;0.19;0.19;0.2;0.2;0.2;0.2;0.19;0.2;0.19;0.2;0.2;0.21;0.22;0.22
10;148;1;30;10148001_30_59;2014;3;11;0.06;0.07;0.04;0.06;0.01;0.06;0.01;0.06;0.01;0.01;0.01;0.78;0.99;1.07;1.0;0.99;0.97;0.98;1.09;1.18;1.06;1.07;1.18;1.22
10;148;1;30;10148001_30_59;2014;1;27;0.69;0.65;0.62;0.58;0.59;0.59;0.61;0.68;0.71;0.7;0.73;0.75;0.75;0.75;0.78;0.8;0.8;0.78;0.79;0.81;0.8;0.79;0.82;0.84
10;148;1;30;10148001_30_59;2014;8;24;0.2;0.2;0.19;0.21;0.21;0.21;0.21;0.21;0.2;0.21;0.21;0.2;0.19;0.17;0.17;0.16;0.17;0.16;0.16;0.16;0.17;0.17;0.18;0.18
10;148;1;30;10148001_30_59;2014;6;1;0.19;0.19;0.19;0.18;0.2;0.22;0.22;0.21;0.19;0.2;0.2;0.2;0.2;0.2;0.19;0.19;0.18;0.2;0.19;0.2;0.19;0.2;0.2;0.2
10;148;1;30;10148001_30_59;2014;1;26;0.64;0.64;0.64;0.66;0.71;0.66;0.72;0.75;0.85;0.91;0.88;0.8;0.85;0.87;0.87;0.68;0.66;0.8;0.72;0.69;0.7;0.68;0.69;0.7
10;148;1;30;10148001_30_59;2014;6;12;0.2;0.2;0.19;0.19;0.2;0.2;;;0.22;0.22;0.23;0.22;0.21;0.22;0.22;0.23;0.23;0.22;0.21;0.22;0.23;0.23;0.23;0.21
10;148;1;30;10148001_30_59;2014;7;13;0.01;0.08;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01
10;148;1;30;10148001_30_59;2014;3;3;0.71;0.76;0.78;0.78;0.81;0.81;0.81;0.85;0.88;0.91;0.94;0.97;0.97;0.97;0.98;0.98;0.98;0.5;0.47;0.01;0.01;0.57;1.06;1.07
10;148;1;30;10148001_30_59;2014;9;15;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.16;0.15;0.16;0.15;0.15;0.14;0.14;0.15;0.15;0.14;0.15;0.14;0.15;0.15;0.16;0.16;0.17
10;148;1;30;10148001_30_59;2014;1;5;0.89;0.95;0.91;0.99;0.94;0.93;0.9;1.07;1.09;0.9;0.95;1.07;1.1;0.95;0.93;0.93;0.99;1.14;1.21;1.28;1.08;1.04;1.22;0.91
10;148;1;30;10148001_30_59;2014;8;10;0.17;0.18;0.18;0.18;0.18;0.18;0.19;0.19;0.18;0.17;0.17;0.17;0.16;0.16;0.16;0.16;0.17;0.17;0.16;0.16;0.16;0.16;0.18;0.18
10;148;1;30;10148001_30_59;2014;8;17;0.16;0.17;0.17;0.17;0.17;0.18;0.18;0.17;0.17;0.18;0.17;0.16;0.17;0.17;0.17;0.18;0.18;0.18;0.2;0.19;0.19;0.19;0.18;0.18
10;148;1;30;10148001_30_59;2014;1;9;0.68;0.7;0.75;0.82;0.88;0.89;0.91;0.97;0.97;0.93;0.92;0.87;;;;;;;;;;;;
10;148;1;30;10148001_30_59;2014;3;18;1.19;1.18;1.13;1.12;1.0;0.83;1.17;1.32;1.58;1.26;0.95;0.89;0.86;0.78;0.65;0.65;0.6;0.68;0.7;0.96;1.15;0.76;0.88;0.73
10;148;1;30;10148001_30_59;2014;5;5;0.2;0.22;0.22;0.21;0.19;0.19;0.2;0.2;0.2;0.2;0.21;0.21;0.21;0.2;0.22;0.21;0.22;0.22;0.21;0.22;0.23;0.29;0.35;0.38
10;148;1;30;10148001_30_59;2014;1;25;0.93;0.89;0.9;0.9;0.88;0.82;0.7;0.66;0.65;0.59;0.61;0.63;0.58;0.56;0.57;0.55;0.54;0.59;0.6;0.61;0.62;0.61;0.6;0.58
10;148;1;30;10148001_30_59;2014;1;7;0.6;0.59;0.59;0.59;0.59;0.59;0.65;0.72;;;;;;;;;;;;;;;;
10;148;1;30;10148001_30_59;2014;4;30;0.2;0.2;0.21;0.2;0.19;0.17;0.19;0.19;0.19;0.18;0.17;0.16;0.18;0.17;0.19;0.18;0.18;0.18;0.1;0.17;0.18;0.19;0.19;0.15
10;148;1;30;10148001_30_59;2014;7;31;0.01;0.01;0.01;0.05;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.05;0.01;0.06;0.01;0.01;0.01;0.01;0.05;0.01;0.01;0.01
10;148;1;30;10148001_30_59;2014;6;3;0.23;0.23;0.25;0.24;0.24;0.23;0.22;0.21;0.2;0.22;0.23;0.21;0.21;0.21;0.2;0.21;0.21;0.2;0.2;0.2;0.19;0.2;0.2;0.22
10;148;1;30;10148001_30_59;2014;2;10;0.71;0.77;0.82;0.89;0.87;0.87;0.86;0.86;0.89;0.9;0.91;0.91;0.91;0.91;0.88;0.87;0.94;0.88;0.91;0.48;0.96;0.96;0.48;0.96
10;148;1;30;10148001_30_59;2014;9;2;0.19;0.2;0.19;0.19;0.19;0.18;0.18;0.19;0.19;0.2;0.19;0.19;0.19;0.2;0.21;0.23;0.23;0.21;0.22;0.21;0.2;0.21;0.2;0.22
10;148;1;30;10148001_30_59;2014;6;9;0.22;0.21;0.21;0.21;0.2;0.21;0.21;0.2;0.19;0.19;0.19;0.18;0.17;0.17;0.17;0.18;0.19;0.19;0.18;0.17;0.17;0.18;0.18;0.19
10;148;1;30;10148001_30_59;2014;8;20;0.19;0.2;0.21;0.2;0.21;0.21;0.22;0.2;0.19;0.2;0.2;0.19;0.18;0.18;0.18;0.17;0.16;0.16;0.16;0.17;0.16;0.17;0.17;0.17
10;148;1;30;10148001_30_59;2014;10;1;0.2;0.17;0.17;0.16;0.17;0.17;0.16;0.16;0.15;0.16;0.17;0.17;0.17;0.16;0.18;0.18;0.17;0.17;0.18;0.18;0.19;0.19;0.19;0.19
10;148;1;30;10148001_30_59;2014;4;24;0.17;0.13;0.17;0.17;0.17;0.17;0.18;0.17;0.17;0.16;0.17;0.16;0.14;0.15;0.17;0.17;0.18;0.18;0.17;0.18;0.16;0.16;0.15;0.15
10;148;1;30;10148001_30_59;2014;3;27;0.47;0.46;0.51;0.51;0.34;0.42;0.44;0.39;0.51;0.52;0.41;0.34;0.38;0.36;0.44;0.39;0.42;0.35;0.37;0.41;0.49;0.5;0.38;0.42
10;148;1;30;10148001_30_59;2014;3;7;0.13;0.07;0.12;0.07;0.11;0.12;0.07;0.07;0.12;0.12;0.11;0.12;0.06;0.11;0.06;0.1;0.01;0.02;0.11;0.12;0.12;0.11;0.04;0.02
10;148;1;30;10148001_30_59;2014;2;21;0.93;0.92;0.91;0.93;0.92;0.95;0.93;0.92;0.95;0.94;0.91;0.92;0.9;0.94;0.92;0.91;0.91;0.95;1.04;1.17;1.2;1.19;1.15;1.1
10;148;1;30;10148001_30_59;2014;8;5;0.18;0.19;0.19;0.19;0.2;0.21;0.21;0.2;0.19;0.18;0.18;0.17;0.17;0.18;0.18;0.19;0.19;0.18;0.17;0.19;0.18;0.17;0.17;0.17
10;148;1;30;10148001_30_59;2014;1;10;;;;;;;;;;;1.26;1.2;1.27;1.24;1.17;1.15;1.07;2.04;1.49;0.92;1.49;2.48;2.22;2.05
10;148;1;30;10148001_30_59;2014;2;17;1.24;1.24;1.14;1.09;1.07;1.05;1.15;1.38;1.24;1.25;1.35;1.22;1.11;1.23;1.17;1.08;1.11;1.09;1.16;1.17;1.2;1.44;1.3;1.57
10;148;1;30;10148001_30_59;2014;5;18;0.22;0.24;0.22;0.21;0.18;0.17;0.16;0.16;0.17;0.18;0.17;0.17;0.2;0.21;0.21;0.2;0.2;0.2;0.21;0.2;0.21;0.22;0.21;0.22
10;148;1;30;10148001_30_59;2014;7;26;0.01;0.01;0.01;0.01;0.06;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.06;0.05;0.01;0.06;0.01;0.06
10;148;1;30;10148001_30_59;2014;4;12;0.03;0.05;0.05;0.01;0.03;0.04;0.01;0.03;0.12;0.11;0.12;0.11;0.09;0.01;0.01;0.01;0.01;0.01;0.06;0.06;0.08;0.09;0.07;0.1
10;148;1;30;10148001_30_59;2014;7;20;0.04;0.05;0.02;0.01;0.04;0.02;0.01;0.06;0.09;0.11;0.02;0.05;0.01;0.01;0.01;0.05;0.02;0.01;0.1;0.02;0.06;0.01;0.06;0.09
10;148;1;30;10148001_30_59;2014;6;28;0.21;0.22;0.24;0.23;0.22;0.23;0.21;0.2;0.2;0.2;0.19;0.18;0.18;0.17;0.17;0.18;0.18;0.18;0.19;0.17;0.17;0.18;0.16;0.18
10;148;1;30;10148001_30_59;2014;4;1;0.07;0.08;0.1;0.14;0.07;0.07;0.13;0.14;0.15;0.16;0.15;0.12;0.04;0.1;;;;;;;;;;
10;148;1;30;10148001_30_59;2014;6;19;0.22;0.22;0.23;0.23;0.27;0.32;0.32;0.29;0.3;0.28;0.26;0.25;0.26;0.25;0.24;0.24;0.25;0.23;0.23;0.22;0.21;0.22;0.23;0.21
10;148;1;30;10148001_30_59;2014;9;30;0.16;0.16;0.16;0.15;0.15;0.16;0.15;0.15;0.15;0.18;0.18;0.17;0.18;0.17;0.18;0.18;0.18;0.17;0.17;0.18;0.19;0.19;0.18;0.19
10;148;1;30;10148001_30_59;2014;7;17;0.07;0.1;0.11;0.13;0.12;0.12;0.06;0.11;0.13;0.13;0.13;0.07;0.06;0.07;0.11;0.06;0.06;0.03;0.05;0.07;0.09;0.03;0.06;0.1
10;148;1;30;10148001_30_59;2014;5;13;0.19;0.19;0.2;0.19;0.19;0.19;0.2;0.2;0.2;0.19;0.19;0.19;0.21;0.22;0.2;0.2;0.2;0.21;0.19;0.19;0.18;0.18;0.18;0.19
10;148;1;30;10148001_30_59;2014;2;16;1.03;1.03;1.07;1.04;1.03;1.03;1.13;1.34;1.3;1.17;1.12;1.08;1.03;0.97;1.0;0.99;0.97;0.93;1.03;1.05;1.47;1.49;1.45;1.32
10;148;1;30;10148001_30_59;2014;9;23;0.95;0.15;0.19;0.19;;;;;;;;;;;;;;;;;;;;
10;148;1;30;10148001_30_59;2014;6;22;0.2;0.2;0.2;0.11;0.2;0.21;0.21;0.2;0.2;0.21;0.2;0.19;0.2;0.19;0.19;0.2;0.2;0.21;0.2;0.19;0.19;0.21;0.2;0.2
10;148;1;30;10148001_30_59;2014;7;25;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.06;0.01;0.01;0.01;0.01;0.01;0.06;0.01;0.01;0.01;0.01
10;148;1;30;10148001_30_59;2014;3;21;0.96;0.97;1.0;0.92;1.01;0.74;0.73;;0.82;0.84;0.83;0.68;0.47;0.3;0.3;0.25;0.24;0.27;0.31;0.44;0.62;0.65;0.49;0.44
10;148;1;30;10148001_30_59;2014;7;30;0.01;0.01;0.01;0.01;0.01;0.05;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.06;0.05;0.01;0.05
10;148;1;30;10148001_30_59;2014;4;15;0.03;0.06;0.06;0.12;0.04;0.03;0.04;0.03;0.09;0.08;0.04;0.01;0.01;0.06;0.05;0.08;0.11;0.06;0.06;0.09;0.09;0.12;0.06;0.12
10;148;1;30;10148001_30_59;2014;10;13;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.13;0.14;0.15;0.14;0.14;0.13;0.14;0.14;0.15;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.15
10;148;1;30;10148001_30_59;2014;2;24;1.01;0.93;0.88;0.83;0.78;0.79;0.85;1.02;1.12;1.09;1.07;1.02;1.05;1.09;1.01;0.99;0.99;1.04;1.04;1.03;1.02;1.13;1.02;0.99
10;148;1;30;10148001_30_59;2014;9;29;0.16;0.16;0.14;0.14;0.15;0.15;0.14;0.14;0.15;0.15;0.16;0.16;0.15;0.16;;0.17;0.16;0.16;0.16;0.16;0.18;0.17;0.18;0.17
10;148;1;30;10148001_30_59;2014;5;8;0.26;0.26;0.24;0.24;0.24;0.24;0.24;0.23;0.23;0.23;0.22;0.21;0.22;0.24;0.22;0.23;0.23;0.21;0.19;0.22;0.2;0.2;0.2;0.21
10;148;1;30;10148001_30_59;2014;4;28;0.19;0.19;0.19;0.19;0.18;0.19;0.18;0.17;0.18;0.18;0.17;0.15;0.2;0.2;0.2;0.2;0.2;0.19;0.19;0.2;0.2;0.2;0.2;0.2
10;148;1;30;10148001_30_59;2014;6;15;0.19;0.18;0.19;0.16;0.15;0.2;0.19;0.19;0.19;0.19;0.19;0.19;0.21;0.21;0.21;0.22;0.21;0.22;0.22;0.21;0.2;0.19;0.19;0.14
10;148;1;30;10148001_30_59;2014;3;17;;;;;;;;;;;1.25;11.19;6.03;1.35;0.6;0.58;0.43;0.39;0.35;0.52;1.27;1.62;1.24;1.18
10;148;1;30;10148001_30_59;2014;9;12;0.17;0.17;0.18;0.17;0.18;0.18;0.16;0.15;0.16;0.17;0.17;0.15;0.16;0.15;0.15;0.14;0.13;0.14;0.14;0.16;0.16;0.17;0.17;0.17
10;148;1;30;10148001_30_59;2014;7;19;0.07;0.06;0.01;0.04;0.08;0.07;0.06;0.1;0.08;0.01;0.01;0.07;0.01;0.01;0.06;0.11;0.05;0.02;0.1;0.06;0.02;0.01;0.01;0.01
10;148;1;30;10148001_30_59;2014;1;24;0.82;0.83;0.82;0.81;0.81;0.85;0.99;0.92;1.07;1.05;1.02;1.01;0.88;0.98;1.01;0.98;0.87;0.79;0.78;0.77;0.79;0.85;0.89;0.92
10;148;1;30;10148001_30_59;2014;7;3;0.23;0.24;0.24;0.25;0.85;0.55;0.54;0.55;0.39;0.43;0.36;0.5;0.42;0.43;0.64;0.62;0.48;0.19;0.21;0.58;0.94;0.75;0.63;0.67
10;148;1;30;10148001_30_59;2014;4;27;0.17;0.19;0.09;0.18;0.07;0.15;0.08;0.15;0.16;0.15;0.16;0.17;0.15;0.16;0.16;0.11;0.12;0.17;0.17;0.18;0.2;0.2;0.19;0.19
10;148;1;30;10148001_30_59;2014;9;5;0.18;0.17;0.18;0.19;0.19;0.2;0.19;0.19;0.19;0.18;0.16;0.17;0.16;0.16;0.16;0.16;0.16;0.16;0.14;0.15;0.16;0.17;0.17;0.16
10;148;1;30;10148001_30_59;2014;1;2;0.71;0.66;0.64;0.63;0.63;0.62;0.66;0.8;0.95;1.02;0.97;0.97;1.01;1.17;0.96;0.85;0.85;0.91;0.65;0.64;0.62;0.67;0.78;0.7
10;148;1;30;10148001_30_59;2014;4;20;0.01;0.05;0.01;0.03;0.05;0.06;0.06;0.03;0.01;0.04;0.03;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.06;0.01;0.01;0.01;0.01;0.01
10;148;1;30;10148001_30_59;2014;7;12;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.01;0.06;0.01
10;148;1;30;10148001_30_59;2014;9;28;0.16;0.16;0.16;0.15;0.15;0.16;0.15;0.16;0.15;0.16;0.17;0.16;0.17;0.16;0.16;0.16;0.17;0.16;0.16;0.16;0.16;0.15;0.16;0.16
